ioc151_species_id,common_name,scientific_name,clements_ebird2024_name,order_name,family_clements_ebird2024,genus_name,species_epithet,avg_mass,elevation_min_m,normalized_elevation_min_m,normalized_elevation_max_m,elevation_max_m,forest_habitat_rank,bushland_or_mosaic_habitat_rank,woodland_habitat_rank,shrubland_habitat_rank,savanna_habitat_rank,grassland_habitat_rank,plains_habitat_rank,rocky_habitat_rank,desert_habitat_rank,artificial_habitat_rank,riparian_habitat_rank,coastal_habitat_rank,wetland_habitat_rank,seabird_marine_habitat_rank,other_habitat_rank,other_habitat_description,primary_habitat,behavior_colonial,behavior_social,behavior_pairs_or_family,behavior_singly_and_pairs,Beak_Length,Beak_Width,Beak_Depth,wing_length,Tail_Length,Tarsus.Length,Avonet_Mass,Avonet_HWI,BeakL_Div_Tarsus,Prop_Tail_Length,Prop_Leg_Length,Beak_Stoutness,Beak_CrossSect,HWI,Dimorphism,Colors,Final_Behavior_1,Final_Behavior_2,Final_Behavior_3
18543,Speckled Mourner,Laniocera rufescens,Laniocera rufescens,Passeriformes,Tityridae,Laniocera,rufescens,47.9,NA,0,1000,1350,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,0,0,0,20.4,6,6.9,108.8,89.8,21.6,48.1,21.6,0.9444444444444444,0.8253676470588235,0.1985294117647059,2.9565217391304346,1.15,21.6,0,1,Posture: Upright-perching,Foraging: Gleaning,Flight: Direct/Strong
18547,Cinereous Mourner,Laniocera hypopyrra,Laniocera hypopyrra,Passeriformes,Tityridae,Laniocera,hypopyrra,45.666666666666664,NA,0,900,NA,1,NA,3,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,Forest,0,0,0,0,21.8,6.1,6.2,105.5,84.9,20.4,51,23.5,1.0686274509803924,0.8047393364928911,0.1933649289099526,3.5161290322580645,1.0163934426229508,23.5,0,1,Posture: Upright-perching,Foraging: Gleaning,Flight: Direct/Strong
18548,Buff-throated Purpletuft,Iodopleura pipra,Iodopleura pipra,Passeriformes,Tityridae,Iodopleura,pipra,10.05,NA,0,500,1000,1,NA,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,Forest,NA,NA,NA,NA,8.2,3.6,3.5,56.6,32,13.9,10,24.1,0.5899280575539567,0.5653710247349824,0.24558303886925795,2.3428571428571425,0.9722222222222222,24.1,1,-1,Posture: Upright-perching,Foraging: Gleaning,Flight: Direct/Strong
18551,Dusky Purpletuft,Iodopleura fusca,Iodopleura fusca,Passeriformes,Tityridae,Iodopleura,fusca,15.3,NA,0,500,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,NA,NA,NA,NA,10.9,5.9,4.4,75.8,37.6,15.6,15.3,28,0.6987179487179488,0.4960422163588391,0.2058047493403694,2.477272727272727,0.7457627118644068,28,0,1,Posture: Upright-perching,Foraging: Gleaning,Flight: Direct/Strong
18552,White-browed Purpletuft,Iodopleura isabellae,Iodopleura isabellae,Passeriformes,Tityridae,Iodopleura,isabellae,20,NA,0,500,900,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,0,1,0,11.5,5.2,4.1,74.2,37.2,13.7,20,25.9,0.8394160583941607,0.5013477088948787,0.18463611859838272,2.804878048780488,0.7884615384615383,25.9,0,-1,Posture: Upright-perching,Foraging: Gleaning,Flight: Direct/Strong
18555,Andean Mourner,Laniisoma buckleyi,Laniisoma buckleyi,Passeriformes,Tityridae,Laniisoma,buckleyi,48.4,0,200,1830,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,Forest,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,Posture: Upright-perching,Foraging: Gleaning,Flight: Direct/Strong
18559,Elegant Mourner,Laniisoma elegans,Laniisoma elegans,Passeriformes,Tityridae,Laniisoma,elegans,46.88333333333333,NA,0,1300,2000,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,0,0,0,19.9,5.7,5.8,101.4,60.2,21.9,47.4,23.8,0.908675799086758,0.5936883629191322,0.2159763313609467,3.431034482758621,1.0175438596491226,23.8,0,-1,Posture: Upright-perching,Foraging: Gleaning,Flight: Direct/Strong
18561,White-naped Xenopsaris,Xenopsaris albinucha,Xenopsaris albinucha,Passeriformes,Tityridae,Xenopsaris,albinucha,8.5,NA,0,1100,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,Shrub,0,0,0,0,10.7,3.9,3.9,63.9,58.4,14,10,20.7,0.7642857142857142,0.9139280125195618,0.2190923317683881,2.7435897435897436,1,20.7,0,-1,Posture: Upright-perching,Foraging: Gleaning,Flight: Direct/Strong
18564,Green-backed Becard,Pachyramphus viridis,Pachyramphus viridis,Passeriformes,Tityridae,Pachyramphus,viridis,19.5,NA,0,1500,NA,3,NA,1,4,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,Woodland,0,0,0,1,14.8,6.7,5.4,71.7,53.9,17.6,21,21.3,0.8409090909090908,0.7517433751743374,0.24546722454672248,2.7407407407407405,0.8059701492537313,21.3,2,-1,Posture: Upright-perching,Foraging: Gleaning,Flight: Direct/Strong
18565,Green-cheeked Becard,Pachyramphus griseigularis,NA,Passeriformes,Tityridae,Pachyramphus,griseigularis,NA,L,650,1700,NA,1,NA,2,3,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,Forest,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,Posture: Upright-perching,Foraging: Gleaning,Flight: Direct/Strong
18568,Yellow-cheeked Becard,Pachyramphus xanthogenys,NA,Passeriformes,Tityridae,Pachyramphus,xanthogenys,NA,NA,650,1700,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,-1,Posture: Upright-perching,Foraging: Gleaning,Flight: Direct/Strong
18571,Barred Becard,Pachyramphus versicolor,Pachyramphus versicolor,Passeriformes,Tityridae,Pachyramphus,versicolor,15.7,1100,1500,3000,3500,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,0,1,1,12.6,5.2,4.4,64.6,51.7,16.2,15.5,20.6,0.7777777777777778,0.80030959752322,0.25077399380804954,2.8636363636363633,0.8461538461538461,20.6,2,-1,Posture: Upright-perching,Foraging: Gleaning,Flight: Direct/Strong
18575,Slaty Becard,Pachyramphus spodiurus,Pachyramphus spodiurus,Passeriformes,Tityridae,Pachyramphus,spodiurus,18.2,NA,0,750,1100,1,2,NA,3,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,Forest,0,0,0,1,15.9,6.9,5.5,75.2,59,18.9,18.2,22.2,0.8412698412698414,0.7845744680851063,0.25132978723404253,2.890909090909091,0.7971014492753623,22.2,1,-1,Posture: Upright-perching,Foraging: Gleaning,Flight: Direct/Strong
18576,Cinereous Becard,Pachyramphus rufus,Pachyramphus rufus,Passeriformes,Tityridae,Pachyramphus,rufus,18.1,NA,0,1500,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,3,4,NA,NA,NA,NA,Woodland,0,0,0,1,14.6,6.6,5.4,67.6,48.4,17.5,18.8,20.8,0.8342857142857143,0.7159763313609467,0.25887573964497046,2.7037037037037033,0.8181818181818182,20.8,1,1,Posture: Upright-perching,Foraging: Gleaning,Flight: Direct/Strong
18579,Chestnut-crowned Becard,Pachyramphus castaneus,Pachyramphus castaneus,Passeriformes,Tityridae,Pachyramphus,castaneus,19.15,NA,0,1000,1700,1,NA,2,NA,NA,NA,NA,NA,NA,4,3,NA,NA,NA,NA,NA,Forest,0,0,0,1,14.3,6.2,5.1,74.1,59.9,18.3,19.5,18.3,0.7814207650273224,0.8083670715249663,0.2469635627530365,2.8039215686274512,0.8225806451612903,18.3,0,1,Posture: Upright-perching,Foraging: Gleaning,Flight: Direct/Strong
18585,Cinnamon Becard,Pachyramphus cinnamomeus,Pachyramphus cinnamomeus,Passeriformes,Tityridae,Pachyramphus,cinnamomeus,20.666666666666668,NA,0,800,1500,1,NA,2,NA,NA,NA,NA,NA,NA,3,4,5,NA,NA,NA,NA,Forest,0,0,1,1,16.8,7.6,5.6,77,59.4,19.7,20.3,20.7,0.852791878172589,0.7714285714285715,0.2558441558441558,3.0000000000000004,0.7368421052631579,20.7,0,-1,Posture: Upright-perching,Foraging: Gleaning,Flight: Direct/Strong
18590,Cryptic Becard,Pachyramphus salvini,Pachyramphus salvini,Passeriformes,Tityridae,Pachyramphus,salvini,17.75,NA,300,3200,NA,1,NA,2,3,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,Forest,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,Posture: Upright-perching,Foraging: Gleaning,Flight: Direct/Strong
18593,White-winged Becard,Pachyramphus polychopterus,Pachyramphus polychopterus,Passeriformes,Tityridae,Pachyramphus,polychopterus,21.75,NA,0,1900,2500,2,NA,1,NA,NA,NA,NA,NA,NA,3,4,5,NA,NA,NA,NA,Woodland,0,0,0,1,14.9,7,5.7,72,55.7,18.7,20.8,21.8,0.7967914438502675,0.7736111111111111,0.2597222222222222,2.6140350877192984,0.8142857142857143,21.8,2,-1,Posture: Upright-perching,Foraging: Gleaning,Flight: Direct/Strong
18602,Black-capped Becard,Pachyramphus marginatus,Pachyramphus marginatus,Passeriformes,Tityridae,Pachyramphus,marginatus,18.5,NA,0,1000,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,0,0,1,14.7,6.9,5.2,67.7,50.4,18.5,18.4,21.8,0.7945945945945946,0.7444608567208272,0.2732644017725258,2.8269230769230766,0.7536231884057971,21.8,2,1,Posture: Upright-perching,Foraging: Gleaning,Flight: Direct/Strong
18605,Black-and-white Becard,Pachyramphus albogriseus,Pachyramphus albogriseus,Passeriformes,Tityridae,Pachyramphus,albogriseus,19.75,600,700,2300,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,0,0,1,15.6,7.1,5.5,71.2,54,17.7,17.3,25.7,0.8813559322033898,0.7584269662921348,0.2485955056179775,2.8363636363636364,0.7746478873239437,25.7,1,-1,Posture: Upright-perching,Foraging: Gleaning,Flight: Direct/Strong
18609,Eastern Grey-collared Becard,Pachyramphus major,Pachyramphus major,Passeriformes,Tityridae,Pachyramphus,major,24.96666666666667,0,800,2500,NA,2,NA,1,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,Woodland,0,0,0,1,15.8,7.2,6.2,81.8,63.6,19.5,24.8,25.6,0.8102564102564103,0.7775061124694377,0.23838630806845967,2.5483870967741935,0.8611111111111112,25.6,1,-1,Posture: Upright-perching,Foraging: Gleaning,Flight: Direct/Strong
18610,Western Grey-collared Becard,Pachyramphus uropygialis,NA,Passeriformes,Tityridae,Pachyramphus,uropygialis,23.2,NA,0,2500,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,Posture: Upright-perching,Foraging: Gleaning,Flight: Direct/Strong
18616,Glossy-backed Becard,Pachyramphus surinamus,Pachyramphus surinamus,Passeriformes,Tityridae,Pachyramphus,surinamus,20.08,NA,0,300,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,0,0,1,16.5,7.1,5.6,77.5,54.2,18.8,19.7,22.9,0.8776595744680851,0.6993548387096774,0.24258064516129033,2.9464285714285716,0.7887323943661971,22.9,1,1,Posture: Upright-perching,Foraging: Gleaning,Flight: Direct/Strong
18617,One-colored Becard,Pachyramphus homochrous,Pachyramphus homochrous,Passeriformes,Tityridae,Pachyramphus,homochrous,36.15,NA,0,1000,1500,1,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,0,0,1,19.4,7.7,7.4,87.5,71.2,20.6,37.3,20.6,0.941747572815534,0.8137142857142857,0.23542857142857143,2.6216216216216215,0.961038961038961,20.6,2,-1,Posture: Upright-perching,Foraging: Gleaning,Flight: Direct/Strong
18621,Pink-throated Becard,Pachyramphus minor,Pachyramphus minor,Passeriformes,Tityridae,Pachyramphus,minor,37.166666666666664,NA,0,1300,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,0,1,1,19.3,8.4,7.6,89.2,65.1,20.9,36.6,20.3,0.9234449760765552,0.7298206278026905,0.234304932735426,2.5394736842105265,0.9047619047619048,20.3,2,0,Posture: Upright-perching,Foraging: Gleaning,Flight: Direct/Strong
18622,Crested Becard,Pachyramphus validus,Pachyramphus validus,Passeriformes,Tityridae,Pachyramphus,validus,44.36666666666667,NA,0,2000,3500,2,NA,1,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,Woodland,0,0,0,1,19.3,8.6,7.8,95.5,68.1,19.8,43,21.8,0.9747474747474748,0.713089005235602,0.2073298429319372,2.4743589743589745,0.9069767441860466,21.8,1,-1,Posture: Upright-perching,Foraging: Gleaning,Flight: Direct/Strong
18625,Rose-throated Becard,Pachyramphus aglaiae,Pachyramphus aglaiae,Passeriformes,Tityridae,Pachyramphus,aglaiae,31.175,0,125,2700,3050,NA,NA,1,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,Woodland,0,0,0,1,16.9,7.1,6.6,86,66.2,19.7,29.7,20.1,0.8578680203045684,0.7697674418604652,0.22906976744186044,2.560606060606061,0.9295774647887324,20.1,2,-1,Posture: Upright-perching,Foraging: Gleaning,Flight: Direct/Strong
18634,Jamaican Becard,Pachyramphus niger,Pachyramphus niger,Passeriformes,Tityridae,Pachyramphus,niger,40.2,NA,0,1800,NA,1,NA,2,NA,NA,3,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,Forest,NA,NA,NA,NA,20.5,8.4,7.4,99.2,76.4,23.8,40.2,16.7,0.861344537815126,0.7701612903225806,0.2399193548387097,2.77027027027027,0.8809523809523809,16.7,2,-1,Posture: Upright-perching,Foraging: Gleaning,Flight: Direct/Strong
18635,Sharpbill,Oxyruncus cristatus,Oxyruncus cristatus,Passeriformes,Oxyruncidae,Oxyruncus,cristatus,41.5,0,400,1100,1200,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,1,1,0,17.9,5.5,5.6,92.2,64.3,20.7,42,26.3,0.8647342995169082,0.6973969631236442,0.22451193058568328,3.196428571428571,1.018181818181818,26.3,1,1,Foraging: Gleaning,Posture: Upright-perching,NA
18644,Atlantic Royal Flycatcher,Onychorhynchus swainsoni,Onychorhynchus swainsoni,Passeriformes,Onychorhynchidae,Onychorhynchus,swainsoni,23.5,0,400,1000,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,Foraging: Sallying,Posture: Upright-perching,NA
18646,Amazonian Royal Flycatcher,Onychorhynchus coronatus,Onychorhynchus coronatus,Passeriformes,Onychorhynchidae,Onychorhynchus,coronatus,13.95,NA,0,1000,NA,1,NA,3,NA,NA,NA,NA,NA,NA,4,2,NA,NA,NA,NA,NA,Forest,0,0,0,1,24.3,7.8,4.4,79,63.8,15.9,14,18.8,1.528301886792453,0.8075949367088607,0.20126582278481017,5.5227272727272725,0.5641025641025642,18.8,0,1,Foraging: Sallying,Posture: Upright-perching,NA
18650,Northern Royal Flycatcher,Onychorhynchus mexicanus,NA,Passeriformes,Onychorhynchidae,Onychorhynchus,mexicanus,18.72,NA,0,1200,2000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,Forest,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,Foraging: Sallying,Posture: Upright-perching,NA
18653,Pacific Royal Flycatcher,Onychorhynchus occidentalis,NA,Passeriformes,Onychorhynchidae,Onychorhynchus,occidentalis,14.5,0,50,600,900,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,Forest,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,Foraging: Sallying,Posture: Upright-perching,NA
18655,Tawny-breasted Flycatcher,Myiobius villosus,Myiobius villosus,Passeriformes,Onychorhynchidae,Myiobius,villosus,13.933333333333332,600,900,2100,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,Forest,0,0,0,1,14.8,5.1,3.3,68.1,63.9,18,14.1,17.1,0.8222222222222223,0.9383259911894274,0.2643171806167401,4.484848484848485,0.6470588235294118,17.1,1,-1,Foraging: Sallying,Posture: Upright-perching,NA
18660,Sulphur-rumped Flycatcher,Myiobius sulphureipygius,Myiobius sulphureipygius,Passeriformes,Onychorhynchidae,Myiobius,sulphureipygius,11.2,NA,0,1200,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,Forest,0,0,0,1,14.6,4.2,3.3,66.4,56.2,16.9,11.6,16.4,0.8639053254437871,0.8463855421686747,0.25451807228915657,4.424242424242425,0.7857142857142856,16.4,1,-1,Foraging: Sallying,Posture: Upright-perching,NA
18663,Whiskered Flycatcher,Myiobius barbatus,Myiobius barbatus,Passeriformes,Onychorhynchidae,Myiobius,barbatus,10.05,NA,0,600,1300,1,NA,2,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,Forest,0,0,0,1,12.9,4.3,3.7,62.5,54.3,14.8,11,16.8,0.8716216216216216,0.8687999999999999,0.2368,3.4864864864864864,0.8604651162790699,16.8,0,1,Foraging: Sallying,Posture: Upright-perching,NA
18669,Black-tailed Flycatcher,Myiobius atricaudus,Myiobius atricaudus,Passeriformes,Onychorhynchidae,Myiobius,atricaudus,10.5,NA,0,1000,1400,2,NA,1,NA,NA,NA,NA,NA,NA,NA,3,4,NA,NA,NA,NA,Woodland,0,0,0,1,12.7,4.3,3.2,59.6,59.4,15.8,10,13,0.8037974683544303,0.9966442953020134,0.2651006711409396,3.96875,0.744186046511628,13,0,-1,Foraging: Sallying,Posture: Upright-perching,NA
18677,Ruddy-tailed Flycatcher,Terenotriccus erythrurus,Terenotriccus erythrurus,Passeriformes,Onychorhynchidae,Terenotriccus,erythrurus,6.975,NA,0,1200,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,0,0,0,9,3.5,2.5,47.6,38.1,14.8,7.4,16.2,0.6081081081081081,0.8004201680672269,0.31092436974789917,3.6,0.7142857142857143,16.2,0,1,Foraging: Sallying,Posture: Upright-perching,NA
18686,Albert's Lyrebird,Menura alberti,Menura alberti,Passeriformes,Menuridae,Menura,alberti,937.6666666666664,100,300,1000,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,1,1,1,41.9,7.1,8.2,261.9,441.1,101.1,928,3.3,0.41444114737883286,1.6842306223749526,0.38602520045819017,5.109756097560976,1.1549295774647887,3.3,0,-1,Movement: Ground-walking/running,Foraging: Scratching,NA
18687,Superb Lyrebird,Menura novaehollandiae,Menura novaehollandiae,Passeriformes,Menuridae,Menura,novaehollandiae,970.75,NA,0,1000,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,4,3,NA,NA,NA,NA,Forest,0,1,1,1,42.2,7,7.6,280.9,582.7,109.5,972.6,2,0.3853881278538813,2.0744037023851907,0.3898184407262371,5.552631578947369,1.0857142857142856,2,0,1,Movement: Ground-walking/running,Foraging: Scratching,NA
18691,Rufous Scrub-bird,Atrichornis rufescens,Atrichornis rufescens,Passeriformes,Atrichornithidae,Atrichornis,rufescens,24,240,600,1300,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,Forest,NA,NA,NA,NA,14.2,2.8499999999999996,3.55,57.5,55.45,20.450000000000003,16.25,12.8,0.6943765281173593,0.9643478260869564,0.35565217391304355,4,1.2456140350877194,12.8,1,-1,Movement: Ground-hopping,Foraging: Gleaning,NA
18695,Noisy Scrub-bird,Atrichornis clamosus,Atrichornis clamosus,Passeriformes,Atrichornithidae,Atrichornis,clamosus,43.625,NA,0,500,NA,2,NA,NA,1,NA,NA,NA,5,NA,NA,3,NA,4,NA,NA,NA,Shrub,NA,NA,NA,NA,19.8,3.1,5,74.3,104.3,25.7,42.2,6,0.7704280155642024,1.4037685060565277,0.34589502018842533,3.96,1.6129032258064515,6,0,-1,Movement: Ground-hopping,Foraging: Gleaning,NA
18696,Ochre-breasted Catbird,Ailuroedus stonii,Ailuroedus stonii,Passeriformes,Ptilonorhynchidae,Ailuroedus,stonii,136.33333333333334,NA,0,800,1200,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,0,1,1,29,9,12.3,129.6,89,37.9,138,20,0.7651715039577837,0.6867283950617284,0.2924382716049383,2.357723577235772,1.3666666666666667,20,NA,-1,Movement: Ground-hopping,Foraging: Gleaning,Flight: Direct/Strong
18699,White-eared Catbird,Ailuroedus buccoides,Ailuroedus buccoides,Passeriformes,Ptilonorhynchidae,Ailuroedus,buccoides,135,NA,0,800,1200,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,0,1,0,29,9,12.3,129.6,89,37.9,138,20,0.7651715039577837,0.6867283950617284,0.2924382716049383,2.357723577235772,1.3666666666666667,20,0,1,Movement: Ground-hopping,Foraging: Gleaning,Flight: Direct/Strong
18702,Tan-capped Catbird,Ailuroedus geislerorum,Ailuroedus geislerorum,Passeriformes,Ptilonorhynchidae,Ailuroedus,geislerorum,133.5,NA,0,800,1200,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,0,1,1,29,9,12.3,129.6,89,37.9,138,20,0.7651715039577837,0.6867283950617284,0.2924382716049383,2.357723577235772,1.3666666666666667,20,NA,-1,Movement: Ground-hopping,Foraging: Gleaning,Flight: Direct/Strong
18705,Green Catbird,Ailuroedus crassirostris,Ailuroedus crassirostris,Passeriformes,Ptilonorhynchidae,Ailuroedus,crassirostris,209,NA,0,1000,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,0,0,1,33.7,9.6,14.4,155.8,113.7,48.6,205.3,19.4,0.6934156378600823,0.7297817715019255,0.3119383825417201,2.340277777777778,1.5,19.4,0,1,Movement: Ground-hopping,Foraging: Gleaning,Flight: Direct/Strong
18707,Spotted Catbird,Ailuroedus maculosus,Ailuroedus maculosus,Passeriformes,Ptilonorhynchidae,Ailuroedus,maculosus,172.25,NA,0,900,1540,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,Forest,0,0,1,1,33.7,9.6,14.4,155.8,113.7,48.6,205.3,19.4,0.6934156378600823,0.7297817715019255,0.3119383825417201,2.340277777777778,1.5,19.4,NA,-1,Movement: Ground-hopping,Foraging: Gleaning,Flight: Direct/Strong
18709,Huon Catbird,Ailuroedus astigmaticus,Ailuroedus astigmaticus,Passeriformes,Ptilonorhynchidae,Ailuroedus,astigmaticus,206,NA,900,1800,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,0,0,1,38.4,10.8,16.2,160.2,118.5,45.8,176.9,20.5,0.8384279475982533,0.7397003745318352,0.2858926342072409,2.3703703703703702,1.4999999999999998,20.5,NA,-1,Movement: Ground-hopping,Foraging: Gleaning,Flight: Direct/Strong
18711,Black-capped Catbird,Ailuroedus melanocephalus,Ailuroedus melanocephalus,Passeriformes,Ptilonorhynchidae,Ailuroedus,melanocephalus,223.25,NA,900,1800,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,0,1,1,33.7,9.6,14.4,155.8,113.7,48.6,205.3,19.4,0.6934156378600823,0.7297817715019255,0.3119383825417201,2.340277777777778,1.5,19.4,NA,-1,Movement: Ground-hopping,Foraging: Gleaning,Flight: Direct/Strong
18713,Northern Catbird,Ailuroedus jobiensis,Ailuroedus jobiensis,Passeriformes,Ptilonorhynchidae,Ailuroedus,jobiensis,241.75,NA,900,1800,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,NA,NA,NA,NA,38.4,10.8,16.2,160.2,118.5,45.8,176.9,20.5,0.8384279475982533,0.7397003745318352,0.2858926342072409,2.3703703703703702,1.4999999999999998,20.5,NA,-1,Movement: Ground-hopping,Foraging: Gleaning,Flight: Direct/Strong
18716,Arfak Catbird,Ailuroedus arfakianus,Ailuroedus arfakianus,Passeriformes,Ptilonorhynchidae,Ailuroedus,arfakianus,230.75,NA,900,1800,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,0,1,0,38.4,10.8,16.2,160.2,118.5,45.8,176.9,20.5,0.8384279475982533,0.7397003745318352,0.2858926342072409,2.3703703703703702,1.4999999999999998,20.5,NA,-1,Movement: Ground-hopping,Foraging: Gleaning,Flight: Direct/Strong
18719,Black-eared Catbird,Ailuroedus melanotis,Ailuroedus melanotis,Passeriformes,Ptilonorhynchidae,Ailuroedus,melanotis,176.66666666666666,NA,0,1800,2250,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,0,1,0,38.4,10.8,16.2,160.2,118.5,45.8,176.9,20.5,0.8384279475982533,0.7397003745318352,0.2858926342072409,2.3703703703703702,1.4999999999999998,20.5,0,-1,Movement: Ground-hopping,Foraging: Gleaning,Flight: Direct/Strong
18723,Tooth-billed Bowerbird,Scenopoeetes dentirostris,Scenopoeetes dentirostris,Passeriformes,Ptilonorhynchidae,Scenopoeetes,dentirostris,167.5,0,600,900,1600,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,0,0,0,30.4,10.6,13.7,145,104.8,31.6,163.4,20,0.962025316455696,0.7227586206896551,0.21793103448275863,2.218978102189781,1.2924528301886793,20,0,1,Movement: Ground-hopping,Foraging: Gleaning,Flight: Direct/Strong
18724,Archbold's Bowerbird,Archboldia papuensis,Archboldia papuensis,Passeriformes,Ptilonorhynchidae,Archboldia,papuensis,178.25,1750,2300,3660,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,NA,NA,NA,NA,33.5,8.2,9.4,162,158.3,43.4,177.6,17.8,0.771889400921659,0.9771604938271604,0.2679012345679012,3.5638297872340425,1.1463414634146345,17.8,1,-1,Movement: Ground-hopping,Foraging: Gleaning,Flight: Direct/Strong
