ioc151_species_id,common_name,scientific_name,clements_ebird2024_name,order_name,family_clements_ebird2024,genus_name,species_epithet,avg_mass,elevation_min_m,normalized_elevation_min_m,normalized_elevation_max_m,elevation_max_m,forest_habitat_rank,bushland_or_mosaic_habitat_rank,woodland_habitat_rank,shrubland_habitat_rank,savanna_habitat_rank,grassland_habitat_rank,plains_habitat_rank,rocky_habitat_rank,desert_habitat_rank,artificial_habitat_rank,riparian_habitat_rank,coastal_habitat_rank,wetland_habitat_rank,seabird_marine_habitat_rank,other_habitat_rank,other_habitat_description,primary_habitat,behavior_colonial,behavior_social,behavior_pairs_or_family,behavior_singly_and_pairs,Beak_Length,wing_length,Tarsus.Length,Avonet_Mass,BeakL_Div_Tarsus,Mass_Diff_Pct,Dimorphism,Colors
27,Dwarf Cassowary,Casuarius bennetti,Casuarius bennetti,Casuariiformes,Casuariidae,Casuarius,bennetti,26300,NA,0,3300,3600,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,0,1,1,73.8,216.8,260,35000,0.28384615384615386,24.857142857142858,NA,-1
30,Northern Cassowary,Casuarius unappendiculatus,Casuarius unappendiculatus,Casuariiformes,Casuariidae,Casuarius,unappendiculatus,46993.25,NA,0,700,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,0,1,1,88.1,264.5,303.4,46073.9,0.2903757415952538,1.9563447941991639,NA,-1
31,Common Emu,Dromaius novaehollandiae,Dromaius novaehollandiae,Casuariiformes,Casuariidae,Dromaius,novaehollandiae,42500,NA,0,1600,NA,NA,NA,2,3,1,4,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,Savanna,0,0,0,1,81.5,124.5,382.8,34093.3,0.21290491118077323,19.78047058823529,NA,-1
34,King Island Emu,Dromaius minor,NA,Casuariiformes,NA,Dromaius,minor,10003.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2,3,NA,NA,NA,Grassland,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,-1
36,Kangaroo Island Emu,Dromaius baudinianus,NA,Casuariiformes,NA,Dromaius,baudinianus,17257,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,Woodland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
38,Grey Tinamou,Tinamus tao,Tinamus tao,Tinamiformes,Tinamidae,Tinamus,tao,1674.5,NA,50,1900,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,Forest,0,0,0,0,45.5,278.7,79.7,1600.1,0.5708908406524467,4.443117348462233,NA,-1
43,Solitary Tinamou,Tinamus solitarius,Tinamus solitarius,Tinamiformes,Tinamidae,Tinamus,solitarius,1428.5,NA,0,1200,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,0,0,0,37.9,261.5,73.1,1386.4,0.518467852257182,2.947147357367862,NA,-1
46,Black Tinamou,Tinamus osgoodi,Tinamus osgoodi,Tinamiformes,Tinamidae,Tinamus,osgoodi,1392.5,NA,600,2100,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,0,0,1,45.6,232,70.6,1285,0.6458923512747876,7.719928186714542,NA,-1
49,Great Tinamou,Tinamus major,Tinamus major,Tinamiformes,Tinamidae,Tinamus,major,1006.75,NA,0,1500,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,0,0,0,38.5,241,64.4,1026.2,0.5978260869565217,1.8953420385889732,0,1
62,White-throated Tinamou,Tinamus guttatus,Tinamus guttatus,Tinamiformes,Tinamidae,Tinamus,guttatus,688.75,NA,0,500,1100,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,0,0,1,33.1,195.4,57.6,686.2,0.5746527777777778,0.37023593466424026,NA,-1
63,Highland Tinamou,Nothocercus bonapartei,Nothocercus bonapartei,Tinamiformes,Tinamidae,Nothocercus,bonapartei,712.25,500,1500,2500,3075,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,0,0,1,36.5,212,68.8,763,0.5305232558139535,6.651376146788992,NA,-1
69,Tawny-breasted Tinamou,Nothocercus julius,Nothocercus julius,Tinamiformes,Tinamidae,Nothocercus,julius,683.75,NA,1700,3400,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,0,1,1,33,191.2,58.8,693,0.5612244897959184,1.3347763347763348,NA,-1
70,Hooded Tinamou,Nothocercus nigrocapillus,Nothocercus nigrocapillus,Tinamiformes,Tinamidae,Nothocercus,nigrocapillus,540,NA,1300,3300,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,0,0,1,35.3,187,63.5,540,0.5559055118110235,0,NA,-1
73,Berlepsch's Tinamou,Crypturellus berlepschi,Crypturellus berlepschi,Tinamiformes,Tinamidae,Crypturellus,berlepschi,521,NA,0,500,900,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,0,0,0,27.9,164.6,53.4,516.8,0.5224719101123595,0.8061420345489531,NA,-1
74,Cinereous Tinamou,Crypturellus cinereus,Crypturellus cinereus,Tinamiformes,Tinamidae,Crypturellus,cinereus,502.25,NA,0,900,NA,1,NA,2,4,5,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,Forest,NA,NA,NA,NA,31,162.4,49.8,506.6,0.6224899598393575,0.8586656138965698,0,1
75,Little Tinamou,Crypturellus soui,Crypturellus soui,Tinamiformes,Tinamidae,Crypturellus,soui,247.25,NA,0,1500,NA,1,NA,NA,2,4,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,Forest,0,0,1,0,24.2,127.5,36.4,216.2,0.6648351648351648,12.558139534883725,NA,0
92,Tepui Tinamou,Crypturellus ptaritepui,Crypturellus ptaritepui,Tinamiformes,Tinamidae,Crypturellus,ptaritepui,NA,NA,1350,1800,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,0,0,0,29.6,136,51.2,443.4,0.578125,NA,NA,-1
93,Brown Tinamou,Crypturellus obsoletus,Crypturellus obsoletus,Tinamiformes,Tinamidae,Crypturellus,obsoletus,478.83333333333326,NA,200,2800,3300,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,0,0,1,30.9,160,45.9,443.4,0.6732026143790849,7.399930386355716,NA,-1
107,Undulated Tinamou,Crypturellus undulatus,Crypturellus undulatus,Tinamiformes,Tinamidae,Crypturellus,undulatus,550.6666666666666,NA,0,900,NA,1,NA,4,2,3,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,Forest,NA,NA,NA,NA,34,172.5,48,564.4,0.7083333333333334,2.4332624616111533,NA,-1
114,Pale-browed Tinamou,Crypturellus transfasciatus,Crypturellus transfasciatus,Tinamiformes,Tinamidae,Crypturellus,transfasciatus,283,NA,0,800,1600,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,0,0,0,26.7,150.2,46.4,283,0.5754310344827587,0,NA,-1
115,Brazilian Tinamou,Crypturellus strigulosus,Crypturellus strigulosus,Tinamiformes,Tinamidae,Crypturellus,strigulosus,421,NA,0,500,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,NA,NA,NA,NA,32.3,160.9,46.4,430.6,0.6961206896551724,2.229447282861129,NA,-1
116,Grey-legged Tinamou,Crypturellus duidae,Crypturellus duidae,Tinamiformes,Tinamidae,Crypturellus,duidae,429.5,NA,L,500,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,NA,NA,NA,NA,31.2,162.9,48.9,426,0.6380368098159509,0.8149010477299184,NA,-1
117,Red-legged Tinamou,Crypturellus erythropus,Crypturellus erythropus,Tinamiformes,Tinamidae,Crypturellus,erythropus,485,NA,0,1700,NA,2,NA,3,1,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Shrub,0,0,0,0,29,158.2,47,485,0.6170212765957447,0,0,1
125,Yellow-legged Tinamou,Crypturellus noctivagus,Crypturellus noctivagus,Tinamiformes,Tinamidae,Crypturellus,noctivagus,567.5,NA,0,300,NA,1,NA,3,2,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,Forest,0,0,1,1,32.9,182.2,53.9,562,0.6103896103896104,0.9691629955947136,NA,-1
128,Black-capped Tinamou,Crypturellus atrocapillus,Crypturellus atrocapillus,Tinamiformes,Tinamidae,Crypturellus,atrocapillus,452.5,NA,L,900,1000,2,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Woodland,NA,NA,NA,NA,32.3,165.7,52.6,453,0.6140684410646388,0.11037527593818984,NA,-1
131,Thicket Tinamou,Crypturellus cinnamomeus,Crypturellus cinnamomeus,Tinamiformes,Tinamidae,Crypturellus,cinnamomeus,423.75,NA,0,1800,NA,1,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,0,0,1,27.6,160.8,44.3,422,0.6230248306997743,0.41297935103244837,NA,-1
141,Slaty-breasted Tinamou,Crypturellus boucardi,Crypturellus boucardi,Tinamiformes,Tinamidae,Crypturellus,boucardi,433.875,NA,0,1500,1800,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,0,0,1,28.9,165,50,435.6,0.578,0.3960055096418785,NA,-1
144,Choco Tinamou,Crypturellus kerriae,Crypturellus kerriae,Tinamiformes,Tinamidae,Crypturellus,kerriae,NA,NA,100,1500,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,0,0,0,31.2,154.1,49.6,443.4,0.6290322580645161,NA,NA,-1
145,Variegated Tinamou,Crypturellus variegatus,Crypturellus variegatus,Tinamiformes,Tinamidae,Crypturellus,variegatus,363,NA,100,1300,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,0,0,0,33.6,155.4,41.1,378,0.8175182481751825,3.968253968253968,NA,0
146,Rusty Tinamou,Crypturellus brevirostris,Crypturellus brevirostris,Tinamiformes,Tinamidae,Crypturellus,brevirostris,273.9,NA,0,500,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,NA,NA,NA,NA,24.5,138.6,43.9,221,0.5580865603644647,19.313618108798824,NA,-1
147,Bartlett's Tinamou,Crypturellus bartletti,Crypturellus bartletti,Tinamiformes,Tinamidae,Crypturellus,bartletti,241,NA,L,500,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,NA,NA,NA,NA,25,135.6,40.7,241,0.6142506142506142,0,NA,-1
148,Small-billed Tinamou,Crypturellus parvirostris,Crypturellus parvirostris,Tinamiformes,Tinamidae,Crypturellus,parvirostris,193,NA,0,900,1200,1,3,NA,4,NA,5,NA,NA,NA,6,2,NA,NA,NA,NA,NA,Forest,0,0,0,1,19.3,111.1,25.7,199,0.7509727626459144,3.015075376884422,NA,-1
149,Barred Tinamou,Crypturellus casiquiare,Crypturellus casiquiare,Tinamiformes,Tinamidae,Crypturellus,casiquiare,287.625,NA,L,200,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,NA,NA,NA,NA,25,135.2,43.8,250,0.5707762557077626,13.081269013472404,NA,-1
150,Tataupa Tinamou,Crypturellus tataupa,Crypturellus tataupa,Tinamiformes,Tinamidae,Crypturellus,tataupa,221.25,NA,0,1400,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,0,0,1,24.9,123.3,32.5,218.8,0.7661538461538461,1.1073446327683565,NA,-1
155,Red-winged Tinamou,Rhynchotus rufescens,Rhynchotus rufescens,Tinamiformes,Tinamidae,Rhynchotus,rufescens,810,NA,0,1000,NA,3,NA,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Grassland,NA,NA,NA,NA,41.5,208.8,56.6,843.5,0.7332155477031802,3.9715471250740957,NA,-1
159,Huayco Tinamou,Rhynchotus maculicollis,Rhynchotus maculicollis,Tinamiformes,Tinamidae,Rhynchotus,maculicollis,900.8333333333335,NA,1000,3050,3300,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Shrub,NA,NA,NA,NA,46.3,212,55.9,843.5,0.8282647584973166,6.364477335800201,NA,-1
161,Taczanowski's Tinamou,Nothoprocta taczanowskii,Nothoprocta taczanowskii,Tinamiformes,Tinamidae,Nothoprocta,taczanowskii,547,NA,2700,4000,NA,NA,NA,1,2,NA,3,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,Woodland,NA,NA,NA,NA,43.6,181,48.6,619.3,0.897119341563786,11.67447117713547,NA,-1
162,Ornate Tinamou,Nothoprocta ornata,Nothoprocta ornata,Tinamiformes,Tinamidae,Nothoprocta,ornata,624.5,2500,3000,4600,NA,NA,NA,3,2,NA,1,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,Grassland,0,0,1,1,30.9,185.6,38.3,619.3,0.8067885117493473,0.8326661329063323,NA,-1
169,Chilean Tinamou,Nothoprocta perdicaria,Nothoprocta perdicaria,Tinamiformes,Tinamidae,Nothoprocta,perdicaria,458,NA,0,2400,3000,NA,NA,NA,3,NA,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,Grassland,0,0,1,1,26,161.5,34.7,458,0.7492795389048991,0,NA,-1
172,Brushland Tinamou,Nothoprocta cinerascens,Nothoprocta cinerascens,Tinamiformes,Tinamidae,Nothoprocta,cinerascens,526.25,NA,0,915,1860,NA,NA,2,1,4,NA,3,NA,NA,5,NA,NA,NA,NA,NA,NA,Shrub,0,0,1,1,32.8,180.8,38.8,523.9,0.845360824742268,0.446555819477439,NA,0
175,Andean Tinamou,Nothoprocta pentlandii,Nothoprocta pentlandii,Tinamiformes,Tinamidae,Nothoprocta,pentlandii,316.01666666666665,NA,200,4300,NA,NA,NA,3,1,NA,NA,NA,NA,NA,4,2,NA,NA,NA,NA,NA,Shrub,0,0,0,0,27.9,148.2,37,300.7,0.754054054054054,4.846790781076947,NA,-1
185,Curve-billed Tinamou,Nothoprocta curvirostris,Nothoprocta curvirostris,Tinamiformes,Tinamidae,Nothoprocta,curvirostris,376,NA,2800,3900,NA,NA,NA,NA,2,NA,1,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,Grassland,0,0,1,0,29.4,160.2,34.6,376,0.8497109826589595,0,NA,-1
188,White-bellied Nothura,Nothura boraquira,Nothura boraquira,Tinamiformes,Tinamidae,Nothura,boraquira,288,NA,0,500,NA,NA,NA,NA,1,3,2,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,Shrub,0,1,0,0,21.5,133.2,31.1,283,0.6913183279742765,1.7361111111111112,NA,-1
189,Lesser Nothura,Nothura minor,Nothura minor,Tinamiformes,Tinamidae,Nothura,minor,163.33333333333334,NA,200,1000,NA,NA,NA,NA,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Grassland,NA,NA,NA,NA,19.4,110,27,165.8,0.7185185185185184,1.4877362283876168,NA,-1
190,Darwin's Nothura,Nothura darwinii,Nothura darwinii,Tinamiformes,Tinamidae,Nothura,darwinii,242.25,NA,1000,4300,NA,NA,NA,NA,2,4,1,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,Grassland,0,0,0,1,20.4,126.4,28.9,244.6,0.7058823529411764,0.9607522485690901,NA,-1
196,Spotted Nothura,Nothura maculosa,Nothura maculosa,Tinamiformes,Tinamidae,Nothura,maculosa,256,NA,0,2300,NA,NA,NA,4,3,2,1,6,NA,NA,5,NA,NA,NA,NA,NA,NA,Grassland,0,0,0,1,19.7,124.1,34.7,257.5,0.5677233429394812,0.5825242718446602,NA,-1
207,Dwarf Tinamou,Taoniscus nanus,Taoniscus nanus,Tinamiformes,Tinamidae,Taoniscus,nanus,43,NA,L,1000,NA,4,NA,NA,2,3,1,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,Grassland,0,0,0,1,14.8,76.6,18.4,43,0.8043478260869567,0,NA,-1
208,Elegant Crested Tinamou,Eudromia elegans,Eudromia elegans,Tinamiformes,Tinamidae,Eudromia,elegans,733.5,NA,0,2850,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,Shrub,0,1,0,0,29.1,215.3,44,702.9,0.6613636363636364,4.171779141104297,NA,-1
219,Quebracho Crested Tinamou,Eudromia formosa,Eudromia formosa,Tinamiformes,Tinamidae,Eudromia,formosa,617,NA,L,500,NA,NA,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Woodland,0,1,1,0,32.5,223.9,49.5,772.9,0.6565656565656566,20.170785353862076,NA,-1
222,Puna Tinamou,Tinamotis pentlandii,Tinamotis pentlandii,Tinamiformes,Tinamidae,Tinamotis,pentlandii,943.2,NA,3500,5000,NA,NA,NA,NA,1,NA,2,3,NA,4,NA,NA,NA,NA,NA,NA,NA,Shrub,0,1,0,0,31.2,253.4,47.6,650,0.6554621848739496,31.08566581849025,NA,-1
223,Patagonian Tinamou,Tinamotis ingoufi,Tinamotis ingoufi,Tinamiformes,Tinamidae,Tinamotis,ingoufi,950,NA,0,800,1100,NA,NA,NA,3,2,1,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,Grassland,0,1,0,0,28.6,215.2,43.6,950,0.6559633027522936,0,NA,-1
224,Horned Screamer,Anhima cornuta,Anhima cornuta,Anseriformes,Anhimidae,Anhima,cornuta,3450,NA,0,800,1400,2,NA,NA,NA,NA,4,NA,NA,NA,NA,3,NA,1,NA,NA,NA,Wetland,0,0,1,1,45,553.1,108.3,3150,0.41551246537396125,8.695652173913043,NA,-1
225,Northern Screamer,Chauna chavaria,Chauna chavaria,Anseriformes,Anhimidae,Chauna,chavaria,2345.6666666666665,NA,0,1200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,NA,NA,NA,Wetland,0,0,0,0,47.4,492.8,127.4,2557.6,0.37205651491365777,8.286414346783445,NA,-1
226,Southern Screamer,Chauna torquata,Chauna torquata,Anseriformes,Anhimidae,Chauna,torquata,3550,NA,0,1150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,1,NA,NA,NA,Wetland,0,1,0,0,47.3,517,123.5,4400,0.38299595141700404,19.318181818181817,NA,-1
227,Magpie Goose,Anseranas semipalmata,Anseranas semipalmata,Anseriformes,Anseranatidae,Anseranas,semipalmata,2302,NA,0,500,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,2,4,1,NA,NA,NA,Wetland,1,0,0,0,85.6,405.6,87,2393.4,0.9839080459770114,3.8188351299406738,NA,-1
228,White-faced Whistling-duck,Dendrocygna viduata,Dendrocygna viduata,Anseriformes,Anatidae,Dendrocygna,viduata,689.5,NA,0,3000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,1,NA,NA,NA,Wetland,1,1,0,0,48.1,214.3,47.9,690,1.0041753653444676,0.07246376811594203,NA,-1
229,Black-bellied Whistling-duck,Dendrocygna autumnalis,Dendrocygna autumnalis,Anseriformes,Anatidae,Dendrocygna,autumnalis,757.9,NA,0,1500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,1,NA,NA,NA,Wetland,0,1,0,0,50.8,240.8,52.7,755.3,0.9639468690702087,0.3430531732418555,NA,-1
232,Spotted Whistling-duck,Dendrocygna guttata,Dendrocygna guttata,Anseriformes,Anatidae,Dendrocygna,guttata,677.5,NA,0,L,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,2,4,1,NA,NA,NA,Wetland,NA,NA,NA,NA,43.7,206.6,43.6,800,1.0022935779816513,15.312500000000002,NA,-1
233,West Indian Whistling-duck,Dendrocygna arborea,Dendrocygna arborea,Anseriformes,Anatidae,Dendrocygna,arborea,1030,NA,0,200,NA,1,NA,NA,NA,5,NA,NA,NA,NA,4,NA,3,2,NA,NA,NA,Forest,0,1,0,0,52.9,256.5,65.5,1150,0.8076335877862595,10.434782608695652,NA,-1
234,Fulvous Whistling-duck,Dendrocygna bicolor,Dendrocygna bicolor,Anseriformes,Anatidae,Dendrocygna,bicolor,733.4,NA,0,1000,4080,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,1,NA,NA,NA,Wetland,0,1,0,1,50.8,223,50.5,756.4,1.005940594059406,3.040719196192491,NA,0
235,Plumed Whistling-duck,Dendrocygna eytoni,Dendrocygna eytoni,Anseriformes,Anatidae,Dendrocygna,eytoni,877.5,NA,0,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,Grassland,0,0,0,0,41.9,232,55.1,790,0.7604355716878403,9.971509971509972,NA,0
236,Wandering Whistling-duck,Dendrocygna arcuata,Dendrocygna arcuata,Anseriformes,Anatidae,Dendrocygna,arcuata,779.5,NA,0,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,NA,NA,NA,Wetland,0,0,0,1,42,186,45.4,796.2,0.9251101321585904,2.0974629490077925,NA,0
240,Lesser Whistling-duck,Dendrocygna javanica,Dendrocygna javanica,Anseriformes,Anatidae,Dendrocygna,javanica,525,NA,0,L,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,3,2,1,NA,NA,NA,Wetland,1,0,0,0,43.5,193.8,41.6,519.6,1.0456730769230769,1.0285714285714243,NA,-1
241,White-backed Duck,Thalassornis leuconotus,Thalassornis leuconotus,Anseriformes,Anatidae,Thalassornis,leuconotus,704.6666666666666,NA,0,3000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,1,NA,NA,NA,Wetland,0,0,1,0,40,166.5,37.9,707.5,1.0554089709762533,0.4004711425206179,NA,-1
244,Cape Barren Goose,Cereopsis novaehollandiae,Cereopsis novaehollandiae,Anseriformes,Anatidae,Cereopsis,novaehollandiae,3816.6666666666665,NA,0,L,NA,NA,NA,NA,1,NA,2,NA,NA,NA,4,NA,3,4,NA,NA,NA,Shrub,0,1,0,1,47.4,470.8,101.3,3560,0.46791707798617965,6.724890829694319,NA,-1
247,Brent Goose,Branta bernicla,Branta bernicla,Anseriformes,Anatidae,Branta,bernicla,1335,NA,0,L,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,3,2,4,NA,NA,NA,Grassland,1,0,0,0,40.7,319.6,55.2,1277.9,0.7373188405797102,4.277153558052428,NA,0
252,Red-breasted Goose,Branta ruficollis,Branta ruficollis,Anseriformes,Anatidae,Branta,ruficollis,1253.25,NA,0,500,NA,NA,NA,NA,1,NA,2,NA,NA,NA,3,NA,NA,4,NA,NA,NA,Shrub,1,0,1,1,28.5,345.6,54.9,1226.5,0.5191256830601093,2.1344504288848993,NA,-1
253,Hawaiian Goose,Branta sandvicensis,Branta sandvicensis,Anseriformes,Anatidae,Branta,sandvicensis,2150,NA,0,2700,NA,NA,NA,NA,1,NA,2,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,Shrub,0,0,0,1,43.8,364,80.9,2044.1,0.5414091470951792,4.925581395348842,NA,0
254,Canada Goose,Branta canadensis,Branta canadensis,Anseriformes,Anatidae,Branta,canadensis,4906.5999999999995,NA,0,2000,NA,NA,NA,8,7,NA,4,6,NA,NA,2,5,3,1,NA,NA,NA,Wetland,1,0,0,0,50,422.9,73.3,2811.7,0.6821282401091405,42.69555292870827,NA,0
262,Barnacle Goose,Branta leucopsis,Branta leucopsis,Anseriformes,Anatidae,Branta,leucopsis,1685,NA,0,1000,NA,NA,NA,NA,NA,NA,1,NA,2,NA,NA,5,4,3,NA,NA,NA,Grassland,1,0,0,0,39,381.8,64.3,1684,0.6065318818040436,0.05934718100890207,NA,0
263,Cackling Goose,Branta hutchinsii,Branta hutchinsii,Anseriformes,Anatidae,Branta,hutchinsii,1801.8,NA,0,2000,NA,NA,NA,NA,NA,NA,1,NA,5,NA,2,4,NA,3,NA,NA,NA,Grassland,1,0,0,1,42.1,396.3,71,2811.7,0.5929577464788732,35.91777216630508,NA,-1
269,Bar-headed Goose,Anser indicus,Anser indicus,Anseriformes,Anatidae,Anser,indicus,2288,NA,0,5300,6000,NA,NA,NA,NA,NA,4,NA,3,NA,NA,2,5,1,NA,NA,NA,Wetland,1,0,0,0,49.9,437.8,70.8,2212.6,0.7048022598870056,3.2954545454545494,NA,-1
270,Emperor Goose,Anser canagicus,Anser canagicus,Anseriformes,Anatidae,Anser,canagicus,2300.45,NA,0,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,Coastal,0,1,1,1,42.3,374,64.9,2136.5,0.6517719568567025,7.126866482644692,NA,-1
271,Ross's Goose,Anser rossii,Anser rossii,Anseriformes,Anatidae,Anser,rossii,1513.5,NA,0,2500,NA,NA,NA,NA,3,NA,NA,NA,2,NA,4,NA,NA,1,NA,NA,NA,Wetland,1,0,0,0,38.1,346,58.8,1636,0.6479591836734695,7.487775061124695,NA,-1
272,Snow Goose,Anser caerulescens,Anser caerulescens,Anseriformes,Anatidae,Anser,caerulescens,2561,NA,0,2500,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,3,5,4,2,NA,NA,NA,Grassland,1,1,1,1,61.8,411.8,76.7,2636.2,0.8057366362451107,2.852590850466574,NA,-1
275,Greylag Goose,Anser anser,Anser anser,Anseriformes,Anatidae,Anser,anser,3297.5,NA,0,2300,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,3,NA,4,1,NA,NA,NA,Wetland,1,0,0,0,61.2,435.7,76.2,3302.4,0.8031496062992126,0.14837693798449889,NA,-1
278,Swan Goose,Anser cygnoid,Anser cygnoides,Anseriformes,Anatidae,Anser,cygnoid,3343.75,NA,0,450,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,4,3,NA,1,NA,NA,NA,Wetland,0,0,1,0,92.7,422.2,76.1,3511.9,1.2181340341655718,4.788006492212196,NA,-1
279,Taiga Bean Goose,Anser fabalis,Anser fabalis,Anseriformes,Anatidae,Anser,fabalis,3115,NA,0,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,1,NA,NA,NA,Wetland,0,0,1,0,76.3,452.8,77.8,2754.7,0.980719794344473,11.566613162118786,NA,-1
284,Pink-footed Goose,Anser brachyrhynchus,Anser brachyrhynchus,Anseriformes,Anatidae,Anser,brachyrhynchus,2590,NA,0,700,NA,NA,NA,NA,NA,NA,1,NA,2,NA,4,NA,3,NA,NA,NA,NA,Grassland,1,0,0,0,48.9,432.2,74,2642,0.6608108108108108,1.968205904617714,NA,-1
286,Tundra Bean Goose,Anser serrirostris,Anser serrirostris,Anseriformes,Anatidae,Anser,serrirostris,2540,NA,0,2000,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,4,2,5,1,NA,NA,NA,Wetland,NA,NA,NA,NA,48.9,432.2,74,2668,0.6608108108108108,4.7976011994003,NA,-1
